country,countrycode,year,month,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa,time,usa_imp_sa,usa_ip_sa,chn_ip_sa,ln_ip,ln_usa_ip,ln_chn_ip,ln_usa_imports,ln_er_usd,cc
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2004,11,86.52217454,2.225608472,91.96899466,91.16942955,3.8,7310533425,7464722106,538,131867,2.63E+11,1.14E+11,22.73345404,26.29356589,25.45807347,11.78954912,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2004,11,84.25855073,2.885170675,86.0233325,81.95624727,40.28872727,9244422484,9373053541,538,131867,2.63E+11,1.14E+11,22.96110476,26.29356589,25.45807347,11.78954912,3.69607171,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2004,11,89.40892418,1.585291868,89.25584353,91.37285318,1.650590909,3620418365,3540890553,538,131867,2.63E+11,1.14E+11,21.9876441,26.29356589,25.45807347,11.78954912,0.501133351,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2004,11,75.88767019,8.191164479,88.01186881,75.03771295,56.28636364,6725685136,5857759759,538,131867,2.63E+11,1.14E+11,22.49103307,26.29356589,25.45807347,11.78954912,4.030452297,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2004,12,84.55411967,2.949431208,87.45674217,83.2582987,39.20695652,9330212484,9455910427,539,130310,2.64E+11,1.15E+11,22.96990583,26.30078923,25.47200723,11.77767151,3.668854193,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2004,12,86.67151694,2.157836143,91.04041376,90.30111,3.8,7928182371,7736022804,539,130310,2.64E+11,1.15E+11,22.76915354,26.30078923,25.47200723,11.77767151,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2004,12,89.17908715,1.142736776,88.79167863,90.60048652,1.640913043,4599780138,4235421526,539,130310,2.64E+11,1.15E+11,22.16674869,26.30078923,25.47200723,11.77767151,0.495252821,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2004,12,76.47085212,8.636979208,87.28263516,74.88829087,56.17413043,6529723446,5869144208,539,130310,2.64E+11,1.15E+11,22.49297467,26.30078923,25.47200723,11.77767151,4.028456338,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,1,89.25686029,0.427082517,89.03535498,89.92244357,1.63852381,3922544696,3953287340,540,132065,2.66E+11,1.18E+11,22.09781331,26.30547677,25.49040776,11.7910495,0.49379572,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,1,76.86562143,8.511446756,87.99388055,76.09705571,55.69285714,6102806908,5999363148,540,132065,2.66E+11,1.18E+11,22.51491916,26.30547677,25.49040776,11.7910495,4.019851901,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,1,84.73404391,2.715497678,88.62371738,84.35403857,38.7402381,9070642739,9032352378,540,132065,2.66E+11,1.18E+11,22.92407868,26.30547677,25.49040776,11.7910495,3.656878804,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,1,86.93604787,2.540411115,91.12363883,90.549605,3.8,7725674520,7868897814,540,132065,2.66E+11,1.18E+11,22.78618384,26.30547677,25.49040776,11.7910495,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,2,85.02015866,2.577187549,89.514219,85.35250725,38.4566,8521806711,8514210869,541,134921,2.67E+11,1.19E+11,22.86500247,26.31218161,25.50097081,11.8124447,3.649530333,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,2,87.01701042,2.576904532,91.18681895,90.3508635,3.8,7148527144,7624318900,541,134921,2.67E+11,1.19E+11,22.75460883,26.31218161,25.50097081,11.8124447,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,2,89.20810698,-0.129952827,89.10280707,90.3622745,1.63805,2972338736,3428645583,541,134921,2.67E+11,1.19E+11,21.95543115,26.31218161,25.50097081,11.8124447,0.49350651,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,2,77.15272638,8.569534752,89.68124591,77.44213875,54.78575,6172793226,6023746155,541,134921,2.67E+11,1.19E+11,22.51897519,26.31218161,25.50097081,11.8124447,4.003430124,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,3,89.23248363,0.199429085,89.31011585,90.12256174,1.632043478,3888415610,3647231098,542,130902,2.67E+11,1.20E+11,22.01723411,26.31077899,25.50768392,11.78220423,0.489832897,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,3,77.53628065,8.506497583,90.03014071,77.75090696,54.39413043,6389750811,5835837182,542,130902,2.67E+11,1.20E+11,22.48728357,26.31077899,25.50768392,11.78220423,3.996256252,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,3,85.75246902,3.319393129,88.96317043,85.57063304,38.60565217,10149616975,9299517974,542,130902,2.67E+11,1.20E+11,22.9532284,26.31077899,25.50768392,11.78220423,3.653398695,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,3,87.23796543,2.711042719,90.90099114,89.87912478,3.8,8272445718,7951114744,542,130902,2.67E+11,1.20E+11,22.79657798,26.31077899,25.50768392,11.78220423,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,4,85.8965118,3.485847225,87.67064476,84.6842081,39.54133333,8620795173,9694466374,543,137129,2.67E+11,1.21E+11,22.99482108,26.31228014,25.5215168,11.82867737,3.677346538,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,4,77.99834017,8.533083645,90.78979731,78.55641238,54.43309524,6529723446,6215853587,543,137129,2.67E+11,1.21E+11,22.5503689,26.31228014,25.5215168,11.82867737,3.996972337,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,4,89.53080745,0.400932037,88.83904873,90.10320143,1.651190476,3795850568,3817729016,543,137129,2.67E+11,1.21E+11,22.06292158,26.31228014,25.5215168,11.82867737,0.501496528,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,4,87.35209508,2.695306579,91.72588688,90.68239952,3.8,7796552268,7765433064,543,137129,2.67E+11,1.21E+11,22.77294806,26.31228014,25.5215168,11.82867737,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,5,87.96167521,3.23673322,91.96432504,91.57535,3.8,7786426875,7810026878,544,135665,2.68E+11,1.22E+11,22.77867424,26.31360837,25.52668582,11.81794389,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,5,86.1057947,3.616359434,87.12348386,84.64597023,39.83472727,9434700305,9570746679,544,135665,2.68E+11,1.22E+11,22.98197706,26.31360837,25.52668582,11.81794389,3.684739076,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,5,89.38686911,0.001298634,89.1090289,89.99766045,1.651409091,3747112493,3820102961,544,135665,2.68E+11,1.22E+11,22.06354321,26.31360837,25.52668582,11.81794389,0.501628918,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,5,78.39310948,8.447754247,91.21917399,79.17884068,54.34172727,6585712500,6056772376,544,135665,2.68E+11,1.22E+11,22.52444288,26.31360837,25.52668582,11.81794389,3.99529239,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,6,88.01515031,3.150829761,92.96180612,92.94179909,3.8,7897806193,7992345931,545,137614,2.69E+11,1.21E+11,22.80175016,26.3174845,25.52299992,11.83220794,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,6,89.03282723,-0.149710343,89.06135346,89.06214364,1.673136364,4273346935,4074236774,545,137614,2.69E+11,1.21E+11,22.12794927,26.3174845,25.52299992,11.83220794,0.514699927,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,6,86.40711122,3.538304256,85.92413955,83.780585,40.92654545,9664573511,10163131221,545,137614,2.69E+11,1.21E+11,23.04203242,26.3174845,25.52299992,11.83220794,3.711778886,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,6,78.63759729,7.500076657,90.84655836,79.47504364,55.24590909,6669696082,6036415598,545,137614,2.69E+11,1.21E+11,22.52107623,26.3174845,25.52299992,11.83220794,4.011794294,PHL
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,7,79.10414283,7.046485863,90.44104788,79.4305369,55.98690476,6767676927,6176215474,546,137423,2.68E+11,1.25E+11,22.54397154,26.31437818,25.55061729,11.83081904,4.02511782,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,7,87.73603067,4.979078762,85.25770333,84.13487786,41.68880952,9301615817,10151612340,546,137423,2.68E+11,1.25E+11,23.04089838,26.31437818,25.55061729,11.83081904,3.730232736,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,7,89.50062683,0.114263455,89.44624794,89.8746981,1.682,3888415610,3837329277,546,137423,2.68E+11,1.25E+11,22.06804246,26.31437818,25.55061729,11.83081904,0.519983562,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,7,87.92041841,2.84601021,94.14421997,93.7248131,3.787333333,8019310904,7853739190,546,137423,2.68E+11,1.25E+11,22.78425559,26.31437818,25.55061729,11.83081904,1.331662165,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,8,88.45706697,5.671965968,85.55785565,84.83358652,41.14613043,9534788639,9968279724,547,139189,2.69E+11,1.27E+11,23.02267386,26.31709737,25.56785168,11.843588,3.717129887,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,8,89.9231555,0.715056489,89.72512198,90.32973696,1.662608696,4175932952,4090002201,547,139189,2.69E+11,1.27E+11,22.13181135,26.31709737,25.56785168,11.843588,0.508387872,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,8,88.60919984,3.51178013,93.98071767,93.85628522,3.759913043,8201567970,8070173416,547,139189,2.69E+11,1.27E+11,22.81144081,26.31709737,25.56785168,11.843588,1.32439583,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,8,79.70639033,7.424537856,89.59460976,78.92063652,55.95282609,6872656403,6210944594,547,139189,2.69E+11,1.27E+11,22.54957883,26.31709737,25.56785168,11.843588,4.024508944,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,9,90.15067094,0.653196646,89.10210165,89.33120341,1.681590909,4711927442,4347362145,548,143958,2.64E+11,1.29E+11,22.19283509,26.29828427,25.58218822,11.87727687,0.519740315,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,9,80.03499092,6.979672603,89.53655613,78.77002,56.14090909,6578713869,5944234892,548,143958,2.64E+11,1.29E+11,22.50568766,26.29828427,25.58218822,11.87727687,4.027864764,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,9,89.12156735,5.957651251,86.03407045,85.43895955,41.0425,9759162486,10086488022,548,143958,2.64E+11,1.29E+11,23.03446255,26.29828427,25.58218822,11.87727687,3.714608115,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,9,88.80068279,3.397300837,93.97808505,93.64631545,3.768954545,8221818755,8151251359,548,143958,2.64E+11,1.29E+11,22.82143729,26.29828427,25.58218822,11.87727687,1.326797654,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,10,90.41765334,1.100655461,89.40338321,89.31920143,1.691047619,4707016335,4478781283,549,148676,2.67E+11,1.31E+11,22.22261681,26.31080819,25.60118302,11.90952472,0.52534823,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,10,89.14017164,3.056025577,94.7896135,94.33010238,3.772571429,8373699643,8137430646,549,148676,2.67E+11,1.31E+11,22.81974032,26.31080819,25.60118302,11.90952472,1.327756845,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,10,80.60695781,7.055721882,91.3206383,80.60094714,55.59309524,7194593465,6217778340,549,148676,2.67E+11,1.31E+11,22.5506785,26.31080819,25.60118302,11.90952472,4.018059007,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,10,89.49012825,6.353828392,87.43645524,86.83091214,40.9042381,9706368640,9915852212,549,148676,2.67E+11,1.31E+11,23.01740055,26.31080819,25.60118302,11.90952472,3.711233679,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,11,90.307378,1.004881595,89.57088142,89.52233045,1.698090909,4385369908,4301952845,550,146650,2.70E+11,1.33E+11,22.18233491,26.32092314,25.61704577,11.89580407,0.529504625,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,11,89.33657747,3.25281114,95.29563042,95.52810318,3.778681818,7918056978,8077813705,550,146650,2.70E+11,1.33E+11,22.81238709,26.32092314,25.61704577,11.89580407,1.329375223,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,11,81.29443958,7.124700736,94.06377731,83.85306568,54.50627273,7166598938,6206323014,550,146650,2.70E+11,1.33E+11,22.54883445,26.32092314,25.61704577,11.89580407,3.998315791,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,11,89.32482711,6.012774166,87.95068727,86.81886932,41.12722727,9712967871,9858544686,550,146650,2.70E+11,1.33E+11,23.0116044,26.32092314,25.61704577,11.89580407,3.716670366,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2005,12,89.54067637,3.310383303,94.99574155,95.02912091,3.777363636,8059812474,7859983436,551,149264,2.71E+11,1.35E+11,22.78505034,26.32706007,25.63102499,11.91347183,1.329026316,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2005,12,90.33639783,1.297737745,90.53184762,90.39517705,1.673727273,4853168394,4454311393,551,149264,2.71E+11,1.35E+11,22.21713832,26.32706007,25.63102499,11.91347183,0.515053039,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2005,12,81.66790032,6.796116505,95.42680823,85.32300705,53.46545455,6718686504,5966866684,551,149264,2.71E+11,1.35E+11,22.50948778,26.32706007,25.63102499,11.91347183,3.979035736,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2005,12,89.56426768,5.925374229,87.64120341,86.28499091,41.08668182,9620578639,9764488678,551,149264,2.71E+11,1.35E+11,23.00201804,26.32706007,25.63102499,11.91347183,3.715684026,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,1,90.46872824,1.357730873,91.22888608,90.38939182,1.632909091,3922544696,4116419944,552,152919,2.72E+11,1.37E+11,22.13824968,26.32822734,25.64130664,11.93766365,0.490363142,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,1,89.79613022,3.289869301,94.18533807,93.99422727,3.752931818,8090188652,8192603991,552,152919,2.72E+11,1.37E+11,22.82649763,26.32822734,25.64130664,11.93766365,1.322537353,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,1,82.72996434,7.629344305,95.68443256,85.89537545,52.45204545,5913843850,5825359202,552,152919,2.72E+11,1.37E+11,22.4854865,26.32822734,25.64130664,11.93766365,3.959899332,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,1,89.8962922,6.092295428,89.48597545,87.93068386,39.60759091,9598581203,9565358613,552,152919,2.72E+11,1.37E+11,22.98141393,26.32822734,25.64130664,11.93766365,3.67902079,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,2,89.90712326,3.321319393,95.18058189,94.9065435,3.72675,7705423735,8276808552,553,148596,2.72E+11,1.38E+11,22.83672329,26.32835003,25.65125994,11.90898649,1.31553654,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,2,90.43622603,1.376689958,91.58171394,90.67630225,1.6293,4029718727,4384066981,553,148596,2.72E+11,1.38E+11,22.20124266,26.32835003,25.65125994,11.90898649,0.488150475,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,2,83.48810085,8.211471931,97.61120964,88.0753385,51.73315,5920842482,5842884917,553,148596,2.72E+11,1.38E+11,22.4884905,26.32835003,25.65125994,11.90898649,3.946098775,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,2,89.82078201,5.646453053,90.403914,88.80991025,39.37165,9564485177,9573522737,553,148596,2.72E+11,1.38E+11,22.98226708,26.32835003,25.65125994,11.90898649,3.673046014,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,3,90.61783048,5.673727549,91.18650826,90.51497391,38.97786957,10835936979,10004846018,554,150759,2.72E+11,1.40E+11,23.02633541,26.33030802,25.66612334,11.92343781,3.662994038,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,3,91.45122998,4.829622668,95.62990648,96.64728391,3.703565217,8687586813,8334994807,554,150759,2.72E+11,1.40E+11,22.84372873,26.33030802,25.66612334,11.92343781,1.309295928,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,3,83.6563264,7.893138162,98.59033203,89.00682261,51.16165217,6438741233,5924464400,554,150759,2.72E+11,1.40E+11,22.50235612,26.33030802,25.66612334,11.92343781,3.93499027,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,3,90.29228769,1.187688625,91.78040277,90.44691087,1.621217391,4823950415,4574165160,554,150759,2.72E+11,1.40E+11,22.24369004,26.33030802,25.66612334,11.92343781,0.483177343,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,4,91.37338182,4.603537826,95.99552252,96.486783,3.66195,8150941007,8147453029,555,151278,2.73E+11,1.41E+11,22.8209712,26.33436006,25.67536721,11.92687448,1.297995792,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,4,91.08698993,6.042711187,92.8793595,92.8411285,37.9805,8969454533,10138953437,555,151278,2.73E+11,1.41E+11,23.03965062,26.33436006,25.67536721,11.92687448,3.63707287,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,4,83.74043918,7.361822051,97.56925258,87.7405525,51.35925,5934839745,5657289917,555,151278,2.73E+11,1.41E+11,22.4562108,26.33436006,25.67536721,11.92687448,3.938845056,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,4,90.53025027,1.116311634,92.12689867,90.9074555,1.6009,3868895514,3921756486,555,151278,2.73E+11,1.41E+11,22.08980547,26.33436006,25.67536721,11.92687448,0.470565971,SGP
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,5,90.39559827,1.128498149,92.14344644,90.7159463,1.576521739,4127194877,4193238357,556,154996,2.73E+11,1.43E+11,22.15673915,26.33332398,25.68647016,11.95115459,0.455220989,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,5,91.43213511,3.945422696,95.63144151,96.30092239,3.611478261,8272445718,8302498556,556,154996,2.73E+11,1.43E+11,22.83982234,26.33332398,25.68647016,11.95115459,1.284117179,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,5,83.82455196,6.928469242,94.26361817,84.83672087,52.11521739,6270774071,5786716229,556,154996,2.73E+11,1.43E+11,22.47883082,26.33332398,25.68647016,11.95115459,3.953456987,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,5,91.31319232,6.047673833,91.05765261,91.49505826,37.99969565,10147417232,10322253400,556,154996,2.73E+11,1.43E+11,23.05756793,26.33332398,25.68647016,11.95115459,3.637578151,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,6,83.82455196,6.596023846,93.4643825,84.60400227,53.15409091,6144798699,5582519273,557,155279,2.74E+11,1.44E+11,22.44290599,26.33720009,25.69198891,11.95297878,3.973195071,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,6,90.07754098,1.173402868,92.46505084,90.29865182,1.591409091,5228401837,4980535780,557,155279,2.74E+11,1.44E+11,22.32880331,26.33720009,25.69198891,11.95297878,0.464619844,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,6,91.34273466,5.71205699,91.35860818,91.738705,38.36786364,9921943513,10401516792,557,155279,2.74E+11,1.44E+11,23.06521748,26.33720009,25.69198891,11.95297878,3.647220225,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,6,91.50353145,3.963387134,95.32665089,96.11928227,3.665409091,8434451999,8493311617,557,155279,2.74E+11,1.44E+11,22.86254482,26.33720009,25.69198891,11.95297878,1.29893995,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,7,91.45360657,4.018620736,95.06698148,95.86642929,3.668571429,8525580532,8352899225,558,156232,2.74E+11,1.46E+11,22.84587453,26.33683523,25.70442452,11.95909736,1.29980233,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,7,84.0780118,6.287747753,94.79169528,86.22251143,52.26738095,5941838377,5388723515,558,156232,2.74E+11,1.46E+11,22.40757437,26.33683523,25.70442452,11.95909736,3.956372485,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,7,90.50587361,1.123172899,92.69420513,91.17704119,1.583761905,4663189368,4545008251,558,156232,2.74E+11,1.46E+11,22.23729538,26.33683523,25.70442452,11.95909736,0.459802969,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,7,91.57385236,4.374282331,92.23695119,92.80031952,37.98171429,9788859025,10614587008,558,156232,2.74E+11,1.46E+11,23.08549502,26.33683523,25.70442452,11.95909736,3.637104841,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,8,84.41446291,5.906769287,96.46545018,87.69482304,51.29613043,6172793226,5567236202,559,159838,2.75E+11,1.47E+11,22.44016457,26.34068801,25.71658848,11.98191608,3.937615319,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,8,91.39538223,3.144348879,94.5334685,95.01823261,3.675,8606583672,8443787245,559,159838,2.75E+11,1.47E+11,22.85669677,26.34068801,25.71658848,11.98191608,1.301553133,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,8,91.78030393,3.756892547,92.93469783,93.21502522,37.60847826,10038529923,10425924482,559,159838,2.75E+11,1.47E+11,23.06756128,26.34068801,25.71658848,11.98191608,3.627229511,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,8,90.55578771,0.703525372,92.86886302,91.23878217,1.575695652,4400041063,4311205142,559,159838,2.75E+11,1.47E+11,22.18448332,26.34068801,25.71658848,11.98191608,0.454696859,SGP
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,9,90.56159168,0.455815511,92.75372838,90.95311429,1.579952381,5018840548,4626574552,560,157913,2.75E+11,1.49E+11,22.25508259,26.33862884,25.72894684,11.96979953,0.457394708,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,9,91.58749358,2.766924218,93.60489833,93.47236357,37.45642857,10266203386,10490200003,560,157913,2.75E+11,1.49E+11,23.07370733,26.33862884,25.72894684,11.96979953,3.623178353,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,9,84.83614831,5.998822936,98.49962823,89.60094548,50.32761905,6151797330,5559342356,560,157913,2.75E+11,1.49E+11,22.43874566,26.33862884,25.72894684,11.96979953,3.918554013,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,9,91.60513541,3.158143083,94.75157871,95.48604976,3.671571429,8474953569,8417010748,560,157913,2.75E+11,1.49E+11,22.85352058,26.33862884,25.72894684,11.96979953,1.300619753,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,10,92.11373998,2.931733124,94.29410091,94.64701409,37.30745455,10250805181,10494357377,561,153411,2.74E+11,1.52E+11,23.07410356,26.33808914,25.74444688,11.94087587,3.61919316,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2006,10,85.08848664,5.559729527,99.68635322,90.81075909,49.98086364,6480733024,5583209280,561,153411,2.74E+11,1.52E+11,22.44302959,26.33808914,25.74444688,11.94087587,3.911640205,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2006,10,91.79706403,2.980578053,94.84740675,95.54276341,3.678727273,8221818755,8013522712,561,153411,2.74E+11,1.52E+11,22.80439629,26.33808914,25.74444688,11.94087587,1.302566843,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2006,10,90.83089567,0.457037218,92.99922137,91.63359909,1.577954545,4877599597,4708810428,561,153411,2.74E+11,1.52E+11,22.27270115,26.33808914,25.74444688,11.94087587,0.456129417,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2006,11,92.50280976,3.557782038,95.29458205,95.55504818,36.52468182,10181513258,10376877389,562,154406,2.74E+11,1.54E+11,23.06284584,26.3369961,25.76259464,11.94734078,3.597988246,THA
